Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Performance_Score,Remote_Work
EMP1709,Bob,Garcia,25.0,DevOps-New York,Pending,2022-02-28,63262.23,bob.garcia@example.com,Good,False
EMP1710,David,Davis,30.0,DevOps-New York,Pending,2024-03-14,89069.91,david.davis@example.com,Good,False
EMP1711,Frank,Johnson,40.0,DevOps-Nevada,Inactive,2024-12-13,57287.17,frank.johnson@example.com,Average,True
EMP1712,Grace,Smith,30.0,HR-Nevada,Active,2022-12-29,119890.35,grace.smith@example.com,Average,True
EMP1713,Frank,Brown,35.0,Sales-California,Inactive,2022-04-24,103492.91,frank.brown@example.com,Poor,False
EMP1714,Frank,Garcia,30.0,Admin-Illinois,Pending,2021-03-14,76254.42,frank.garcia@example.com,Excellent,False
EMP1715,Eva,Garcia,35.0,Finance-Florida,Inactive,2020-01-01,100841.93,eva.garcia@example.com,Poor,True
EMP1716,Alice,Williams,30.0,Admin-California,Active,2021-09-07,118907.61,alice.williams@example.com,Excellent,True
EMP1717,Frank,Brown,25.0,DevOps-California,Pending,2022-11-13,88942.62,frank.brown@example.com,Average,False
EMP1718,Charlie,Garcia,25.0,Cloud Tech-Florida,Inactive,2020-11-15,59688.57,charlie.garcia@example.com,Average,False
EMP1719,David,Brown,30.0,HR-California,Active,2023-03-14,77985.88,david.brown@example.com,Average,True
EMP1720,Bob,Johnson,35.0,Finance-New York,Inactive,2024-08-18,112931.69,bob.johnson@example.com,Poor,False
EMP1721,Bob,Williams,30.0,DevOps-California,Active,2024-02-05,106583.88,bob.williams@example.com,Good,True
EMP1722,Alice,Brown,35.0,HR-Florida,Inactive,2024-11-12,58437.84,alice.brown@example.com,Good,True
EMP1723,Alice,Smith,40.0,Cloud Tech-California,Pending,2020-03-25,72352.16,alice.smith@example.com,Average,True
EMP1724,Frank,Smith,30.0,DevOps-New York,Active,2020-04-13,97154.47,frank.smith@example.com,Good,True
EMP1725,Heidi,Jones,30.0,Sales-Illinois,Active,2021-03-30,80235.5,heidi.jones@example.com,Good,False
EMP1726,Charlie,Williams,30.0,HR-Texas,Inactive,2023-03-16,102172.05,charlie.williams@example.com,Poor,False
EMP1727,Eva,Williams,25.0,Finance-Illinois,Inactive,2024-05-03,98850.94,eva.williams@example.com,Excellent,True
EMP1728,Heidi,Jones,30.0,Admin-Florida,Inactive,2023-08-28,89993.15,heidi.jones@example.com,Average,True
EMP1729,David,Brown,30.0,Cloud Tech-California,Inactive,2021-10-24,97931.66,david.brown@example.com,Average,True
EMP1730,Bob,Williams,40.0,Finance-California,Inactive,2021-01-25,72451.69,bob.williams@example.com,Poor,True
EMP1731,Alice,Smith,35.0,Admin-California,Pending,2024-08-09,119311.14,alice.smith@example.com,Poor,True
EMP1732,Charlie,Smith,40.0,Cloud Tech-New York,Active,2023-11-04,76167.46,charlie.smith@example.com,Good,False
EMP1733,Bob,Garcia,25.0,DevOps-Texas,Active,2023-06-25,114871.08,bob.garcia@example.com,Average,False
EMP1734,Eva,Johnson,25.0,HR-Nevada,Active,2021-09-16,81504.31,eva.johnson@example.com,Excellent,False
EMP1735,David,Williams,30.0,Admin-New York,Pending,2022-12-07,102524.86,david.williams@example.com,Poor,False
EMP1736,Charlie,Brown,25.0,Finance-Illinois,Pending,2022-12-14,53043.74,charlie.brown@example.com,Excellent,True
EMP1737,Eva,Jones,30.0,DevOps-Illinois,Inactive,2020-04-18,82547.26,eva.jones@example.com,Excellent,True
EMP1738,Bob,Jones,40.0,DevOps-California,Pending,2024-10-11,113900.81,bob.jones@example.com,Average,True
EMP1739,Bob,Brown,25.0,HR-Nevada,Inactive,2021-04-18,118585.5,bob.brown@example.com,Average,True
EMP1740,Bob,Davis,35.0,Finance-Illinois,Pending,2020-06-29,63049.22,bob.davis@example.com,Poor,True
EMP1741,Heidi,Miller,30.0,DevOps-Texas,Active,2021-05-21,114558.91,heidi.miller@example.com,Average,False
EMP1742,Heidi,Johnson,40.0,DevOps-New York,Active,2021-12-11,97901.79,heidi.johnson@example.com,Average,True
EMP1743,Eva,Jones,30.0,Sales-California,Active,2023-07-05,68037.56,eva.jones@example.com,Average,False
EMP1744,Alice,Williams,30.0,HR-New York,Active,2021-11-30,112802.27,alice.williams@example.com,Excellent,False
EMP1745,Bob,Johnson,40.0,Sales-Nevada,Pending,2024-11-22,93786.72,bob.johnson@example.com,Poor,False
EMP1746,David,Williams,30.0,Admin-Florida,Inactive,2023-05-24,73049.93,david.williams@example.com,Good,False
EMP1747,David,Davis,30.0,Sales-Illinois,Pending,2024-06-26,64161.72,david.davis@example.com,Excellent,True
EMP1748,Charlie,Smith,40.0,Admin-Nevada,Pending,2020-11-19,72224.73,charlie.smith@example.com,Average,False
EMP1749,Bob,Johnson,30.0,HR-New York,Pending,2020-03-01,103580.45,bob.johnson@example.com,Excellent,False
EMP1750,Grace,Garcia,40.0,HR-Florida,Pending,2024-08-09,112589.11,grace.garcia@example.com,Average,False
EMP1751,Eva,Jones,30.0,Admin-Texas,Active,2021-01-13,51833.88,eva.jones@example.com,Average,True
EMP1752,Eva,Johnson,30.0,Sales-Illinois,Active,2023-05-06,66252.78,eva.johnson@example.com,Excellent,True
EMP1753,Frank,Johnson,25.0,DevOps-Florida,Active,2022-10-25,109229.68,frank.johnson@example.com,Poor,True
EMP1754,Frank,Johnson,30.0,Finance-Florida,Inactive,2020-10-08,61465.05,frank.johnson@example.com,Average,False
EMP1755,Grace,Miller,25.0,HR-Florida,Active,2024-02-29,96993.74,grace.miller@example.com,Poor,False
EMP1756,David,Johnson,25.0,Admin-Florida,Pending,2022-09-30,98150.39,david.johnson@example.com,Good,True
EMP1757,David,Williams,40.0,Finance-Texas,Pending,2024-02-14,107703.0,david.williams@example.com,Average,False
EMP1758,Grace,Smith,30.0,DevOps-Illinois,Pending,2023-01-03,86766.14,grace.smith@example.com,Poor,True
EMP1759,Alice,Davis,30.0,Cloud Tech-Florida,Inactive,2024-08-20,111443.69,alice.davis@example.com,Poor,True
EMP1760,David,Brown,30.0,Sales-Florida,Pending,2020-03-21,89039.07,david.brown@example.com,Good,False
EMP1761,Alice,Johnson,30.0,HR-Florida,Inactive,2024-12-16,71318.79,alice.johnson@example.com,Poor,False
EMP1762,Heidi,Jones,30.0,Finance-California,Pending,2020-04-21,98296.71,heidi.jones@example.com,Poor,False
EMP1763,Heidi,Johnson,40.0,Cloud Tech-Nevada,Pending,2020-08-19,62584.0,heidi.johnson@example.com,Good,False
EMP1764,Charlie,Jones,40.0,Finance-California,Inactive,2020-02-21,62521.5,charlie.jones@example.com,Average,True
EMP1765,David,Williams,40.0,Cloud Tech-California,Inactive,2023-11-17,95400.35,david.williams@example.com,Poor,True
EMP1766,Charlie,Jones,25.0,Cloud Tech-Texas,Pending,2022-07-09,94385.07,charlie.jones@example.com,Poor,True
EMP1767,Grace,Garcia,30.0,Sales-New York,Inactive,2023-02-01,76642.49,grace.garcia@example.com,Poor,True
EMP1768,Frank,Brown,30.0,DevOps-New York,Active,2024-11-14,60122.52,frank.brown@example.com,Excellent,True
EMP1769,Alice,Smith,40.0,HR-California,Pending,2024-04-23,117267.63,alice.smith@example.com,Good,False
EMP1770,Charlie,Jones,25.0,Admin-New York,Active,2023-06-29,85547.87,charlie.jones@example.com,Excellent,True
EMP1771,Heidi,Jones,40.0,Sales-Texas,Pending,2024-12-12,84542.68,heidi.jones@example.com,Good,True
EMP1772,Heidi,Smith,40.0,Finance-Florida,Active,2023-05-16,92007.15,heidi.smith@example.com,Average,True
EMP1773,Eva,Brown,30.0,DevOps-Illinois,Active,2020-04-10,62938.8,eva.brown@example.com,Average,False
EMP1774,Frank,Johnson,25.0,Admin-Texas,Pending,2023-03-29,108661.01,frank.johnson@example.com,Poor,False
EMP1775,Bob,Jones,25.0,Cloud Tech-Florida,Active,2020-11-26,97046.33,bob.jones@example.com,Good,False
EMP1776,Charlie,Smith,40.0,DevOps-Illinois,Inactive,2020-03-14,56518.84,charlie.smith@example.com,Average,False
EMP1777,Frank,Garcia,40.0,Cloud Tech-Florida,Pending,2020-05-12,70498.29,frank.garcia@example.com,Good,True
EMP1778,Eva,Garcia,35.0,Sales-Florida,Pending,2021-03-05,98708.06,eva.garcia@example.com,Average,True
EMP1779,Bob,Williams,30.0,DevOps-Nevada,Pending,2020-06-28,83856.41,bob.williams@example.com,Excellent,False
EMP1780,Eva,Smith,40.0,Sales-California,Inactive,2022-12-12,90259.99,eva.smith@example.com,Average,False
EMP1781,Charlie,Williams,30.0,Sales-Florida,Pending,2024-02-02,94230.03,charlie.williams@example.com,Excellent,True
EMP1782,Charlie,Garcia,30.0,Admin-Nevada,Inactive,2021-01-31,50110.66,charlie.garcia@example.com,Average,True
EMP1783,Bob,Brown,30.0,Sales-Florida,Inactive,2020-04-03,73365.46,bob.brown@example.com,Poor,False
EMP1784,David,Johnson,25.0,DevOps-New York,Pending,2021-07-30,67809.23,david.johnson@example.com,Excellent,False
EMP1785,Eva,Smith,30.0,Sales-California,Active,2020-08-21,98008.51,eva.smith@example.com,Average,False
EMP1786,Alice,Davis,30.0,Admin-California,Inactive,2023-10-09,83537.58,alice.davis@example.com,Poor,False
EMP1787,Alice,Garcia,30.0,Finance-New York,Pending,2022-08-01,112444.08,alice.garcia@example.com,Excellent,True
EMP1788,Frank,Garcia,40.0,Finance-Nevada,Active,2024-09-06,86475.13,frank.garcia@example.com,Poor,True
EMP1789,Frank,Davis,30.0,Sales-Texas,Active,2023-03-28,97984.53,frank.davis@example.com,Good,True
EMP1790,Frank,Miller,25.0,Admin-California,Active,2021-11-25,118853.31,frank.miller@example.com,Good,False
EMP1791,Charlie,Garcia,30.0,Sales-Florida,Active,2023-05-03,58179.12,charlie.garcia@example.com,Excellent,False
EMP1792,Eva,Jones,35.0,DevOps-Texas,Inactive,2022-04-27,56075.84,eva.jones@example.com,Average,True
EMP1793,Frank,Brown,40.0,HR-New York,Pending,2021-09-11,62250.89,frank.brown@example.com,Excellent,True
EMP1794,Alice,Smith,30.0,Cloud Tech-Florida,Pending,2020-02-21,105931.77,alice.smith@example.com,Poor,True
EMP1795,Charlie,Davis,30.0,HR-Florida,Pending,2024-11-24,86653.96,charlie.davis@example.com,Average,True
EMP1796,Charlie,Jones,25.0,Sales-Nevada,Active,2021-02-24,100719.94,charlie.jones@example.com,Good,False
EMP1797,Bob,Davis,25.0,HR-Texas,Pending,2024-10-02,91600.13,bob.davis@example.com,Average,True
EMP1798,Heidi,Smith,25.0,Cloud Tech-Illinois,Pending,2024-03-06,71873.66,heidi.smith@example.com,Good,True
EMP1799,Eva,Williams,30.0,HR-New York,Active,2021-08-09,69365.47,eva.williams@example.com,Average,True
EMP1800,Heidi,Smith,25.0,HR-New York,Active,2021-07-14,58012.23,heidi.smith@example.com,Average,True
EMP1801,Bob,Miller,30.0,Sales-California,Pending,2021-10-14,68973.65,bob.miller@example.com,Average,True
EMP1802,Eva,Smith,30.0,Admin-New York,Active,2021-09-29,92928.4,eva.smith@example.com,Poor,True
EMP1803,Heidi,Smith,25.0,Admin-Texas,Inactive,2023-10-15,53531.92,heidi.smith@example.com,Poor,True
EMP1804,Bob,Miller,40.0,Finance-New York,Pending,2023-05-05,112389.31,bob.miller@example.com,Excellent,False
EMP1805,Heidi,Brown,30.0,HR-California,Inactive,2024-08-01,63870.3,heidi.brown@example.com,Excellent,False
EMP1806,Bob,Garcia,40.0,Sales-New York,Active,2024-07-22,106164.53,bob.garcia@example.com,Good,False
EMP1807,Bob,Smith,40.0,HR-Nevada,Pending,2023-12-25,103654.54,bob.smith@example.com,Poor,False
EMP1808,David,Miller,30.0,Sales-California,Inactive,2022-03-13,62834.72,david.miller@example.com,Good,True
EMP1809,Frank,Jones,35.0,Finance-Florida,Active,2020-05-13,83273.41,frank.jones@example.com,Excellent,False
EMP1810,Heidi,Williams,30.0,HR-California,Pending,2023-03-22,58917.58,heidi.williams@example.com,Good,False
EMP1811,Bob,Williams,35.0,Sales-Nevada,Active,2024-06-10,71148.27,bob.williams@example.com,Excellent,True
EMP1812,Grace,Smith,30.0,Sales-New York,Pending,2020-11-21,118172.42,grace.smith@example.com,Poor,True
EMP1813,Frank,Brown,30.0,DevOps-Illinois,Inactive,2024-05-25,118614.37,frank.brown@example.com,Average,False
EMP1814,Frank,Brown,30.0,DevOps-New York,Active,2023-09-19,96872.36,frank.brown@example.com,Poor,False
EMP1815,Heidi,Jones,25.0,Sales-Illinois,Inactive,2021-10-28,88856.14,heidi.jones@example.com,Good,True
EMP1816,Charlie,Smith,35.0,Finance-Texas,Pending,2020-08-10,97985.61,charlie.smith@example.com,Good,False
EMP1817,Grace,Williams,35.0,Finance-Nevada,Pending,2020-05-05,56337.31,grace.williams@example.com,Poor,True
EMP1818,Alice,Brown,30.0,DevOps-New York,Inactive,2022-12-24,70405.23,alice.brown@example.com,Poor,True
EMP1819,Heidi,Smith,30.0,Admin-Nevada,Inactive,2021-09-05,89919.35,heidi.smith@example.com,Excellent,True
EMP1820,Eva,Davis,40.0,DevOps-California,Active,2023-04-08,50568.35,eva.davis@example.com,Good,True
EMP1821,Grace,Brown,30.0,HR-Texas,Inactive,2023-01-29,85547.87,grace.brown@example.com,Good,False
EMP1822,Frank,Miller,25.0,HR-Texas,Active,2022-06-03,99155.53,frank.miller@example.com,Poor,True
EMP1823,Frank,Davis,40.0,Finance-Florida,Inactive,2023-01-21,64785.13,frank.davis@example.com,Average,True
EMP1824,Charlie,Garcia,30.0,Sales-Florida,Inactive,2024-09-16,79206.48,charlie.garcia@example.com,Good,False
EMP1825,Charlie,Brown,30.0,Cloud Tech-Texas,Pending,2020-02-02,60079.71,charlie.brown@example.com,Average,True
EMP1826,Grace,Williams,30.0,Cloud Tech-New York,Pending,2024-07-08,79109.88,grace.williams@example.com,Poor,False
EMP1827,Grace,Johnson,30.0,Admin-Florida,Pending,2022-05-18,88643.5,grace.johnson@example.com,Poor,False
EMP1828,Frank,Davis,30.0,Admin-Florida,Pending,2020-01-16,90455.7,frank.davis@example.com,Excellent,False
EMP1829,David,Garcia,30.0,HR-Florida,Pending,2023-03-26,75687.9,david.garcia@example.com,Good,True
EMP1830,Heidi,Jones,35.0,Cloud Tech-Illinois,Inactive,2023-11-15,55604.42,heidi.jones@example.com,Average,False
EMP1831,Eva,Jones,40.0,Sales-Texas,Pending,2024-12-27,92704.94,eva.jones@example.com,Excellent,False
EMP1832,Bob,Williams,30.0,Sales-California,Pending,2020-04-18,113250.97,bob.williams@example.com,Good,True
EMP1833,Alice,Brown,40.0,Finance-Illinois,Inactive,2023-03-21,101367.02,alice.brown@example.com,Excellent,False
EMP1834,Eva,Smith,35.0,Admin-Texas,Pending,2023-05-08,102459.77,eva.smith@example.com,Poor,False
EMP1835,Eva,Brown,25.0,DevOps-Florida,Pending,2020-12-12,90100.2,eva.brown@example.com,Good,False
EMP1836,Eva,Williams,30.0,Cloud Tech-California,Inactive,2020-06-17,58877.49,eva.williams@example.com,Excellent,False
EMP1837,Eva,Jones,35.0,Admin-Illinois,Inactive,2021-07-17,85547.87,eva.jones@example.com,Excellent,False
EMP1838,Bob,Brown,30.0,Admin-Illinois,Pending,2020-11-05,96140.89,bob.brown@example.com,Average,True
EMP1839,Charlie,Jones,35.0,DevOps-New York,Inactive,2021-01-05,105956.04,charlie.jones@example.com,Excellent,False
EMP1840,Frank,Davis,25.0,Admin-Illinois,Active,2024-09-11,84716.38,frank.davis@example.com,Good,False
EMP1841,Grace,Garcia,30.0,DevOps-Florida,Pending,2023-07-29,61709.83,grace.garcia@example.com,Good,True
EMP1842,Frank,Smith,25.0,DevOps-California,Active,2020-04-17,61732.03,frank.smith@example.com,Average,True
EMP1843,Eva,Davis,40.0,DevOps-Illinois,Active,2022-02-16,97845.7,eva.davis@example.com,Good,True
EMP1844,Eva,Jones,30.0,Sales-Florida,Active,2021-08-14,114905.58,eva.jones@example.com,Poor,False
EMP1845,Frank,Jones,30.0,DevOps-Texas,Active,2022-12-24,94619.69,frank.jones@example.com,Good,True
EMP1846,Grace,Johnson,30.0,DevOps-California,Inactive,2021-07-07,68696.15,grace.johnson@example.com,Good,False
EMP1847,Grace,Johnson,40.0,DevOps-Nevada,Active,2024-02-12,97032.29,grace.johnson@example.com,Excellent,False
EMP1848,Frank,Davis,30.0,HR-Illinois,Active,2023-10-09,50593.33,frank.davis@example.com,Excellent,True
EMP1849,Grace,Miller,25.0,Sales-Texas,Pending,2022-07-02,74606.15,grace.miller@example.com,Good,True
EMP1850,Eva,Davis,30.0,Cloud Tech-Texas,Pending,2020-07-07,53981.73,eva.davis@example.com,Average,False
EMP1851,David,Johnson,30.0,DevOps-Texas,Pending,2020-09-02,56047.05,david.johnson@example.com,Excellent,True
EMP1852,Grace,Jones,30.0,Admin-Texas,Pending,2021-01-12,67733.5,grace.jones@example.com,Average,False
EMP1853,Bob,Williams,40.0,HR-Florida,Pending,2023-09-29,103891.64,bob.williams@example.com,Good,True
EMP1854,Charlie,Davis,25.0,HR-Texas,Inactive,2022-03-06,73285.83,charlie.davis@example.com,Good,True
EMP1855,Eva,Jones,30.0,Finance-Texas,Inactive,2021-02-14,92721.13,eva.jones@example.com,Poor,True
EMP1856,Heidi,Williams,25.0,Admin-Illinois,Inactive,2021-03-23,92977.64,heidi.williams@example.com,Excellent,False
EMP1857,Heidi,Williams,35.0,Cloud Tech-Texas,Active,2020-05-24,89994.12,heidi.williams@example.com,Good,True
EMP1858,Heidi,Johnson,25.0,Finance-New York,Pending,2023-08-04,50060.73,heidi.johnson@example.com,Poor,False
EMP1859,Grace,Davis,35.0,Admin-Nevada,Inactive,2022-03-12,90224.82,grace.davis@example.com,Excellent,False
EMP1860,Heidi,Brown,40.0,Finance-Florida,Pending,2024-05-18,106859.3,heidi.brown@example.com,Good,False
EMP1861,David,Smith,25.0,Finance-Nevada,Inactive,2020-09-05,89707.07,david.smith@example.com,Good,False
EMP1862,Frank,Johnson,35.0,DevOps-California,Inactive,2020-04-23,94259.08,frank.johnson@example.com,Excellent,True
EMP1863,Bob,Johnson,35.0,Sales-California,Active,2024-09-18,82174.75,bob.johnson@example.com,Excellent,False
EMP1864,David,Brown,30.0,Sales-Texas,Inactive,2023-09-15,63370.22,david.brown@example.com,Excellent,False
EMP1865,Bob,Smith,35.0,Finance-Texas,Pending,2022-06-15,101472.69,bob.smith@example.com,Good,True
EMP1866,David,Jones,25.0,DevOps-Illinois,Active,2022-09-28,77213.73,david.jones@example.com,Good,False
EMP1867,Eva,Miller,40.0,Sales-Florida,Active,2020-03-16,73749.96,eva.miller@example.com,Poor,True
EMP1868,Alice,Davis,40.0,Cloud Tech-New York,Pending,2023-09-28,86618.37,alice.davis@example.com,Average,False
EMP1869,Charlie,Miller,30.0,Admin-Texas,Active,2024-02-15,59911.33,charlie.miller@example.com,Excellent,True
EMP1870,Heidi,Jones,30.0,Cloud Tech-New York,Pending,2023-08-21,59137.64,heidi.jones@example.com,Good,False
EMP1871,Alice,Garcia,35.0,Cloud Tech-Florida,Pending,2020-12-15,108474.65,alice.garcia@example.com,Good,True
EMP1872,Bob,Johnson,25.0,Finance-Illinois,Pending,2021-03-27,54417.71,bob.johnson@example.com,Excellent,False
EMP1873,Frank,Smith,40.0,HR-Texas,Pending,2023-03-25,88211.94,frank.smith@example.com,Average,False
EMP1874,David,Johnson,25.0,Sales-New York,Inactive,2020-05-09,58452.18,david.johnson@example.com,Excellent,True
EMP1875,Grace,Williams,30.0,DevOps-California,Pending,2020-12-03,80706.28,grace.williams@example.com,Average,True
EMP1876,Alice,Johnson,30.0,Cloud Tech-Nevada,Pending,2022-02-09,85547.87,alice.johnson@example.com,Good,True
EMP1877,Heidi,Johnson,25.0,Cloud Tech-Texas,Active,2020-07-01,99471.89,heidi.johnson@example.com,Average,True
EMP1878,Eva,Jones,40.0,DevOps-Florida,Pending,2020-09-16,64431.22,eva.jones@example.com,Poor,False
EMP1879,Heidi,Jones,40.0,Admin-New York,Pending,2023-11-17,52633.48,heidi.jones@example.com,Good,False
EMP1880,Heidi,Jones,30.0,Cloud Tech-Nevada,Inactive,2021-12-13,79315.01,heidi.jones@example.com,Poor,True
EMP1881,David,Miller,25.0,Sales-Texas,Pending,2022-01-11,110391.17,david.miller@example.com,Excellent,False
EMP1882,David,Williams,40.0,DevOps-Nevada,Active,2021-07-20,53714.83,david.williams@example.com,Excellent,True
EMP1883,Charlie,Garcia,40.0,Finance-New York,Active,2023-10-04,114587.11,charlie.garcia@example.com,Excellent,True
EMP1884,Frank,Garcia,35.0,Admin-Florida,Inactive,2021-11-15,93177.35,frank.garcia@example.com,Average,False
EMP1885,Heidi,Jones,25.0,Cloud Tech-Nevada,Active,2023-01-05,62312.13,heidi.jones@example.com,Good,False
EMP1886,Heidi,Smith,30.0,Cloud Tech-Texas,Active,2024-01-17,81137.46,heidi.smith@example.com,Excellent,False
EMP1887,Grace,Miller,30.0,DevOps-Nevada,Inactive,2021-04-16,104528.27,grace.miller@example.com,Excellent,False
EMP1888,Bob,Brown,30.0,DevOps-Florida,Active,2022-02-08,112395.56,bob.brown@example.com,Good,False
EMP1889,Heidi,Smith,25.0,Finance-New York,Active,2023-06-02,81849.36,heidi.smith@example.com,Excellent,False
EMP1890,Charlie,Davis,40.0,DevOps-New York,Pending,2022-01-04,118288.91,charlie.davis@example.com,Poor,False
EMP1891,Charlie,Davis,25.0,DevOps-Illinois,Active,2021-07-28,59555.1,charlie.davis@example.com,Good,True
EMP1892,Heidi,Smith,40.0,Admin-California,Active,2024-12-20,70661.31,heidi.smith@example.com,Good,True
EMP1893,Charlie,Jones,30.0,Sales-New York,Active,2022-04-23,109988.16,charlie.jones@example.com,Good,True
EMP1894,David,Brown,30.0,Finance-Florida,Inactive,2020-01-30,101101.24,david.brown@example.com,Poor,True
EMP1895,David,Brown,30.0,HR-Florida,Pending,2021-03-31,112427.58,david.brown@example.com,Good,True
EMP1896,Charlie,Miller,30.0,Cloud Tech-Florida,Active,2020-03-23,119389.15,charlie.miller@example.com,Poor,False
EMP1897,Alice,Brown,40.0,Sales-Florida,Inactive,2024-07-16,105861.23,alice.brown@example.com,Good,True
EMP1898,Heidi,Davis,40.0,Admin-Texas,Pending,2024-03-22,50869.61,heidi.davis@example.com,Average,True
EMP1899,David,Williams,30.0,HR-California,Active,2023-08-19,85547.87,david.williams@example.com,Excellent,True
EMP1900,Eva,Jones,30.0,DevOps-Florida,Pending,2024-03-10,90856.21,eva.jones@example.com,Average,True
EMP1901,Heidi,Brown,30.0,DevOps-Florida,Active,2024-06-05,111008.63,heidi.brown@example.com,Excellent,True
EMP1902,Alice,Miller,25.0,Finance-Nevada,Inactive,2022-12-23,52289.99,alice.miller@example.com,Poor,True
EMP1903,Eva,Davis,30.0,Sales-Illinois,Active,2024-06-01,97926.56,eva.davis@example.com,Average,True
EMP1904,Frank,Williams,25.0,Sales-Nevada,Inactive,2024-12-23,53609.38,frank.williams@example.com,Good,False
EMP1905,Heidi,Johnson,30.0,Cloud Tech-California,Inactive,2020-12-24,95372.09,heidi.johnson@example.com,Excellent,False
EMP1906,David,Johnson,30.0,HR-New York,Pending,2020-08-20,95432.69,david.johnson@example.com,Excellent,True
EMP1907,David,Williams,30.0,HR-California,Inactive,2022-10-28,97615.87,david.williams@example.com,Average,False
EMP1908,Bob,Davis,35.0,HR-Florida,Inactive,2022-10-23,86867.78,bob.davis@example.com,Poor,False
EMP1909,Eva,Miller,40.0,Sales-California,Pending,2023-11-20,106615.71,eva.miller@example.com,Average,False
EMP1910,Bob,Williams,30.0,Finance-Texas,Active,2022-03-11,112856.21,bob.williams@example.com,Poor,False
EMP1911,Bob,Jones,25.0,Admin-California,Active,2023-11-28,60356.78,bob.jones@example.com,Poor,True
EMP1912,David,Jones,30.0,DevOps-Texas,Inactive,2022-05-03,117870.22,david.jones@example.com,Excellent,False
EMP1913,Charlie,Johnson,40.0,HR-Florida,Inactive,2024-02-19,95127.91,charlie.johnson@example.com,Average,False
EMP1914,Bob,Brown,25.0,Admin-Illinois,Pending,2021-11-18,78818.42,bob.brown@example.com,Average,False
EMP1915,Frank,Miller,40.0,Sales-Nevada,Pending,2022-12-21,108933.55,frank.miller@example.com,Poor,True
EMP1916,Eva,Johnson,30.0,Admin-California,Active,2024-06-04,68200.52,eva.johnson@example.com,Average,True
EMP1917,Eva,Brown,25.0,Admin-California,Inactive,2022-07-22,116934.97,eva.brown@example.com,Good,True
EMP1918,Charlie,Brown,30.0,HR-New York,Active,2024-09-14,99567.78,charlie.brown@example.com,Good,True
EMP1919,Charlie,Garcia,30.0,Admin-Texas,Active,2021-10-10,90216.76,charlie.garcia@example.com,Average,True
EMP1920,Frank,Jones,30.0,Admin-Illinois,Pending,2020-03-12,96588.73,frank.jones@example.com,Average,True
EMP1921,Charlie,Davis,35.0,Finance-Illinois,Active,2022-12-28,71109.18,charlie.davis@example.com,Poor,True
EMP1922,Grace,Smith,40.0,Admin-Florida,Inactive,2020-11-15,50300.6,grace.smith@example.com,Good,False
EMP1923,Frank,Davis,35.0,Finance-California,Pending,2023-09-27,60295.84,frank.davis@example.com,Good,False
EMP1924,Heidi,Smith,35.0,DevOps-Texas,Pending,2022-09-07,113012.21,heidi.smith@example.com,Excellent,False
EMP1925,Bob,Williams,35.0,Cloud Tech-Florida,Pending,2024-09-18,65425.54,bob.williams@example.com,Poor,True
EMP1926,Frank,Jones,25.0,Sales-Nevada,Active,2023-04-09,86850.37,frank.jones@example.com,Excellent,True
EMP1927,Eva,Brown,30.0,Cloud Tech-Texas,Pending,2024-10-05,81182.07,eva.brown@example.com,Good,True
EMP1928,Bob,Miller,30.0,Finance-New York,Inactive,2021-10-12,92222.03,bob.miller@example.com,Poor,True
EMP1929,Alice,Smith,35.0,Finance-New York,Pending,2024-10-14,79934.83,alice.smith@example.com,Average,True
EMP1930,Alice,Davis,35.0,HR-California,Inactive,2022-07-01,111201.12,alice.davis@example.com,Poor,False
EMP1931,Heidi,Brown,40.0,Finance-California,Active,2024-07-08,100960.05,heidi.brown@example.com,Average,False
EMP1932,Grace,Smith,30.0,Sales-Illinois,Active,2020-10-21,64544.87,grace.smith@example.com,Average,True
EMP1933,Frank,Smith,25.0,Sales-Florida,Active,2020-01-14,78662.24,frank.smith@example.com,Poor,True
EMP1934,Grace,Garcia,30.0,Sales-Florida,Pending,2023-03-09,102867.06,grace.garcia@example.com,Average,True
EMP1935,Charlie,Smith,40.0,HR-Illinois,Inactive,2020-03-27,107595.95,charlie.smith@example.com,Excellent,True
EMP1936,Eva,Miller,40.0,Sales-Nevada,Inactive,2021-04-04,85547.87,eva.miller@example.com,Good,False
EMP1937,Eva,Jones,35.0,DevOps-Nevada,Inactive,2020-09-11,95766.91,eva.jones@example.com,Average,True
EMP1938,Grace,Miller,30.0,Finance-Nevada,Pending,2021-05-16,51990.98,grace.miller@example.com,Excellent,True
EMP1939,Heidi,Johnson,25.0,Sales-Nevada,Inactive,2023-04-05,83634.01,heidi.johnson@example.com,Average,True
EMP1940,Eva,Brown,40.0,DevOps-Texas,Inactive,2022-11-15,85547.87,eva.brown@example.com,Good,True
EMP1941,Eva,Jones,30.0,Sales-Texas,Active,2021-10-16,82273.08,eva.jones@example.com,Excellent,False
EMP1942,Frank,Garcia,30.0,Cloud Tech-California,Inactive,2022-05-09,94537.3,frank.garcia@example.com,Good,True
EMP1943,Alice,Jones,35.0,HR-Illinois,Pending,2020-06-06,85970.65,alice.jones@example.com,Good,True
EMP1944,Charlie,Jones,25.0,Sales-New York,Pending,2021-10-22,111071.02,charlie.jones@example.com,Excellent,False
EMP1945,Eva,Davis,35.0,DevOps-Nevada,Pending,2022-01-12,56708.34,eva.davis@example.com,Excellent,False
